Attribute 1,Attribute 2,Attribute 3,Attribute 4,Attribute 5,Attribute 6,Attribute 7,Attribute 8,Attribute 9,Attribute 10,Attribute 11,Attribute 12,Attribute 13,Attribute 14,Attribute 15,Attribute 16,Attribute 17,Attribute 18,Attribute 19,Attribute 20,Attribute 21,Attribute 22,Attribute 23,Attribute 24,Attribute 25,Attribute 26,Attribute 27,Attribute 28,Attribute 29,Attribute 30,Attribute 31,Attribute 32,Attribute 33,Attribute 34,Attribute 35,Attribute 36,Attribute 37,Attribute 38,Attribute 39,Attribute 40,Attribute 41,Attribute 42,Attribute 43,Attribute 44,Attribute 45,Attribute 46,Attribute 47,Attribute 48,Attribute 49,Attribute 50,Attribute 51,Attribute 52,Attribute 53,Attribute 54,Attribute 55,Attribute 56,Attribute 57,Attribute 58,Attribute 59,Attribute 60,Class
0.6,1,1,0.782608696,1,0.5,0.25,1,1,0,1,1,0.75,0,1,1,1,1,0.835438887,0.5,1,0.375,1,0.6,0.072740307,1,0,0,0,0.062940625,0.971746279,0.000594106,0.211826044,0.845885729,1,1,0.013464528,0.032105237,0.386825872,0.019672959,0.142849286,0.025958563,0.058447032,0.042733132,0.002388366,0.033027298,0.118000822,0.035809769,0.093189624,0.952376947,0.25,0.003662164,0.10715689,0.064903821,0.456140351,0.515151515,0.150352377,0.144416844,0.163636364,1,Bad
0,1,0.8,1,1,0.25,0.25,1,1,0,0,0,0.75,0.5,1,0.5,0.5,0.8,0.947385222,0.75,0,0,0,0,0,0,0.25,0.25,1,0.674434532,0.753022546,0.015504215,0.075262465,0.924562279,1,0.929801266,0.019328719,0.015757284,0.135915856,0.029066282,0.151791467,0.012376168,0.05287144,0.09134915,0.000534109,0.042499161,0.07816523,0.036541776,0.032109359,0.838432979,0.5,0.004632274,0.011906321,0.228510459,0,0.575757576,0.166051172,0.122237994,0.154545455,1,Bad
0.6,0,0.8,0.608695652,0.25,0.25,0.25,1,1,0,1,0.6,1,0,0.5,0.25,0.75,0.8,0.909323468,0.5,0.8,1,1,1,0.080822564,1,0,0,0,0.011491152,0.882142857,0.003307521,0.223557889,0.911100897,1,1,0.016425955,0.04140953,0.354771288,0.028266329,0.201763444,0.023608344,0.090703952,0.146158639,0.002336308,0.033680811,0.076501086,0.117062517,0.026012112,0.845046814,0.5,0.005602384,0.023812642,0.051182417,0.649122807,0.424242424,0.090234967,0.127507689,0.475757576,0,Bad
0.4,1,1,0.826086957,1,0.5,0.25,1,1,0,0,0,0.75,0.5,0.75,0.5,0.75,0.9,0.947385222,0.5,1,1,1,1,0.121233845,0.75,0,0,0,0.239320868,0.982627277,0.000353607,0.187608782,0.952733342,1,1,0.020888831,0.04404268,0.615408213,0.016552831,0.122280617,0.041190703,0.095950098,0.078870856,0.002255153,0,0.219585936,0,0,0.934281909,1,0.024034468,0,0.092168417,0.789473684,0.939393939,0.104182912,0.11294062,0.533333333,1,Bad
0.6,1,0.8,0.826086957,1,1,0.25,1,1,0,1,0.6,0.25,0,0.75,0.5,0.75,0.9,0.969774489,0.5,1,0.75,1,0.6,0.117879709,1,0,0,0,0.025345232,0.846762571,0.005197252,0.092408265,0.947082261,1,0.42460054,0.023458521,0.023880546,0.054121401,0.112395078,0.100194384,0.027705236,0.053322389,0,0.000239271,0.034007416,0.023055633,0.021901642,0.021501671,0.950213672,0.75,0.025489633,0.202407458,0.091508346,0.675438596,0.575757576,0.17938117,0.144174355,0.618181818,0.738317757,Bad
0.8,1,1,0.913043478,1,0.25,0.25,1,1,0,1,1,0.5,1,0.75,0.5,0.75,0.9,0.723492552,0.5,1,0.875,1,0.6,0.336747211,1,0,0,0,0.010107128,0.832207792,0.006128338,0.472543907,0.662621999,1,0.947417342,0.018689985,0.100693634,0.662053159,0.036946258,0.557255155,0.02058284,0.203673821,0.420206088,0.004385435,0.032592125,0.051507349,0.567246659,0.009861823,0.520831135,0.75,0.045522398,0.714379264,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0.503235083,Bad
0.4,1,1,1,1,0.25,0.25,1,0.75,0,0,0,0.75,0.5,1,1,1,1,0.969774489,0.5,1,1,1,1,0.060657334,1,0,0,0,0.044694337,0.865861838,0.004159835,0.172334203,0.9493933,1,0.42460054,0.006234453,0.011871507,0.065174706,0.04732965,0.171699002,0.008414329,0.039644988,0.365396599,0.000183988,0,0.032888891,0.092174288,0.005975196,0.866162858,0.25,0.009482822,0.035718963,0.126164486,0.824561404,0.212121212,0.186237439,0.225863497,0.666666667,1,Bad
0.4,1,1,1,1,0.25,0.25,1,1,0,0,0,0,0.5,1,1,0.75,0.95,0.891412055,0.5,0,0,0,0,0,0,0.25,0.75,1,0.099009559,0.916973619,0.002094685,0.142689305,0.95276708,1,1,0.023848641,0.038031658,0.103198516,0.093036909,0.115226605,0.037854347,0.121399041,0.6112537,0.000385423,0.065427155,0.078167346,0,0,0.407152409,1,0.003177109,0,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.090582315,Bad
0.4,0.5,1,0.782608696,1,0.25,0.25,1,1,0,0,0,0,0.5,0.25,0.25,1,1,0.985446976,0.5,0,0,0,0,0,0,0.75,1,1,0.056686273,1,0,0.0325506,1,1,0.175585358,0.041371671,0.014386859,0.035330783,0.105214983,0.019108959,0.084978807,0.032056962,0.003653966,0.00300338,0.011470901,0.077768387,0,0,0.996184989,0.5,0.002207,0,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.433501078,Bad
0.6,1,1,0.913043478,1,1,0.25,1,1,0,1,0.6,1,0,1,1,0.25,0.85,0.980969123,0.5,1,1,0.5,0.8,0.129316102,1,0,0,0,0.056315703,0.858759492,0.004524177,0.087830618,0.109693194,1,1,0.04156815,0.040617077,0.09833462,0.104285953,0.0898059,0.051613655,0.091301052,0.05480949,0.001542351,0.006676737,0.047252449,0.002305821,0.363170646,0.92403391,0.5,0.154708246,0.130969532,0.126164486,0.824561404,0.212121212,0.186237439,0.225863497,0.666666667,0,Bad
0.4,1,1,1,1,0.25,0.25,1,1,0,1,1,1,0,0.75,0.5,0.75,0.9,0.947385222,0.5,1,1,1,0.6,0.26671446,1,0,0,0,0.077533923,0.697991307,0.037882302,0.047782319,0.910409272,1,0.820209799,0.040930679,0.021322206,0.172765584,0.030610216,0.193134949,0.012980122,0.069730479,0.523613326,0.001357818,0.012806021,0.078098557,0.029221709,0.051065666,0.76222576,0.5,0.145298181,0.035718963,0.092168417,0.789473684,0.939393939,0.104182912,0.11294062,0.533333333,0,Bad
0,1,1,1,1,0.25,0.25,1,1,0,1,1,0.25,1,0.75,0.5,0.75,0.9,0.936190589,0.5,1,1,1,0,0.08890482,1,0,0,0,0.406462225,0.99073718,0.000184141,0.268503042,0.940402176,1,0.395299429,0.007668517,0.023398802,0.496253588,0.010456499,0.171434395,0.015968668,0.075757367,0.120580878,0.001599504,0.080159464,0.126330005,0.023146053,0.1849068,0.947457907,1,0.004147219,0.023812642,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0.738317757,Bad
0.6,1,1,1,1,0.25,0.25,1,1,0,1,0.6,1,0,0.75,0.5,0.75,0.9,0.969774489,0.5,0,0,0,0,0,0,0.25,0.75,1,0.015183547,0.828271873,0.006405233,0.074347831,0.808824756,1,0.861195946,0.026381421,0.021478861,0.087281315,0.062594174,0.08852613,0.02828083,0.072346609,0.009134915,0.001437051,0.187330586,0.086018446,0.03039292,0.024845835,0.9615812,0.5,0.002207,0,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Bad
0,1,1,1,1,0.25,0.25,1,1,0,1,0.6,1,0,0.75,0.5,0.75,0.9,0.997761073,0.5,0,0,0,0,0,0,0.25,0.75,1,0.005159274,1,0,0.03941198,1,1,1,0.014222058,1,0.002502468,0.451851514,0.023408174,0.029730126,0.011098764,0,8.46752E-06,0.021977444,0.01200503,0.039469803,0.000561631,0.997578372,0.5,0.001721945,0,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Bad
0.4,0,0.8,1,1,1,0.25,1,1,0,0,0,0.25,0.5,0.5,0.25,0.75,0.8,0.980969123,0.5,0,0,0,0,0,0,0.5,0.75,0.75,0.047821078,0.909082828,0.002361749,0.034035438,0.87348325,1,1,0.060549454,0.022478148,0.043068096,0.132938724,0.027352304,0.092437318,0.076789447,0.009134915,0.000699956,0.116467844,0.135172362,0.000746647,0.474027843,0.983568755,0.5,0.019183919,0.142875853,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.738317757,Bad
0.8,0,1,0.869565217,1,0.25,0.25,1,1,0,0,0,1,0.5,0.5,0.25,0.75,0.8,0.982088586,0.5,0,0,0,0,0,0,0.25,0.75,0.75,0.020259195,0.851413356,0.004927134,0.045364302,1,1,0.982472447,0.024470996,0.011748071,0.034962266,0.087744827,0.047451602,0.029540314,0.040370433,0.00304485,0.00071531,0.037152428,0.064419031,0.027889457,0.010923474,0.979737691,0.25,0.003662164,0.190501137,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0,Bad
0,1,1,0.956521739,1,0.25,0.25,1,1,0,1,1,0.5,0,0.75,0.5,0.75,0.9,0.936190589,0.5,0.8,0.9375,0,0,0.323290254,1,0,0,0,0.009571273,0.9763354,0.00049076,0.098252304,1,1,1,0.023781843,0.025811043,0.156622011,0.041175559,0.064651388,0.045925036,0.083968182,0.026509523,0.0020685,0.044762708,0.210421615,0,0,0.940997362,0.75,0.024034468,0.190501137,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0.503235083,Bad
0.4,1,1,0.782608696,1,0.25,0.25,1,1,0,1,1,0.5,1,1,0.5,0.5,0.8,0.992163757,0.5,0,0,0,0,0,0,0.25,0.75,0.75,0,0.757714286,0.014588395,0.312648199,0.570855183,1,0.687690878,0.00984575,0.035090401,0.03753857,0.235049252,0.608039685,0.006697148,0.120760631,0.182698299,8.46752E-06,0,0.004598077,0.951550195,0.000115717,0.90216003,1,0.053137759,0.190501137,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Bad
0.6,1,1,1,1,0.25,0.25,1,1,0,1,1,1,1,0.75,0.5,0.75,0.9,0.980969123,0.5,1,1,1,0.6,0.028287897,0.25,0,0,0,0.006759856,1,0,0.095822875,1,1,1,0.007662356,0.00770271,0.023909034,0.086325954,0.058754207,0.016381321,0.018381988,0,0.003095517,0.014665108,0.035852003,0.073142113,0.002720847,0.996516249,0.75,0,0,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0,Bad
0.6,0.5,1,0.826086957,1,0.25,0.25,0,1,0,0,0,0.75,0.5,0.75,0.75,1,1,0.98656644,0.5,1,0.6875,1,0.8,0.134690802,1,0,0,0,0.049165552,0.911097677,0.002292062,0.007685066,0.968792535,1,1,0.045113012,0.003006123,0.009189718,0.096697169,0.005153777,0.069543643,0.006821864,0,0.001685821,0.025769698,0.069021817,6.29526E-05,0.734372646,0.996458843,0.25,0.002692054,0.011906321,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,1,Bad
0.4,1,0.8,1,1,1,0.25,1,1,0,0,0,0.75,0.5,1,0.5,0.5,0.8,0.913801322,0.5,0,0,0,0,0,0,0.25,0.75,0.75,0.00610463,1,0,0.284997394,1,1,1,0.005672692,1,1,0.008334781,0.177287495,0.01233241,0.05692894,0.045674575,0.001379261,0.069883392,0.117504616,0,0,0.951936025,0.75,0.011423042,0.142875853,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,1,Bad
0.6,1,1,1,1,0.25,0.25,1,1,0,1,0.6,1,1,1,0.5,0.5,0.8,0.980969123,0.5,1,1,1,0.6,0.028287897,0.25,0,0,0,0.017164301,0.917458273,0.002078782,0.374195559,0.929724162,1,1,0.043419123,0.183935731,0.048437248,0.05637117,0.299038477,0.01912002,0.11213011,0.146158639,0.002726969,0.050090266,0.031539296,0.382048955,0.004761632,0.846528037,0.5,0.001527923,0.059531605,0.055256346,0.666666667,0.484848485,0.101917107,0.12371067,0.627272727,0,Bad
0.6,0.75,1,1,1,0.5,0.25,1,1,0,0,0,0.75,0.5,0.75,0.5,0.75,0.9,0.947385222,0.5,1,1,1,0.6,0.028287897,0.25,0,0,0,0.014991731,0.76121293,0.013952725,0.035985687,0.810916499,1,0.862346745,0.028775958,0.010872688,0.102778431,0.027035477,0.066930266,0.019667335,0.03416229,0.036553545,0.007010331,0.02049484,0.133613302,0.02308676,0.038546219,0.961964096,0.75,0.048287211,0.071437926,0.092168417,0.789473684,0.939393939,0.104182912,0.11294062,0.533333333,1,Bad
0.2,1,1,1,0,1,0.25,1,1,0,0,0,0.75,0.5,0.75,0.5,0.75,0.9,0.947385222,0.5,0,0,0,0,0,0,0.75,0.75,0.75,0.006626972,0.902332362,0.002614125,0.459575885,0.304157873,1,1,0.008567569,0.045420754,0.131494534,0.086911937,0.39677604,0.013184073,0.099077234,0.328856939,0.001289632,0.055236778,0.013720612,0.614827097,0.001627783,0.880630621,0.5,0.002692054,0.011906321,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,1,Bad
0.4,1,1,0.739130435,1,0.25,0.25,0,1,0,0,0,0.75,0.5,1,1,1,1,0.958579856,0.5,1,0.75,1,0.6,0.028287897,1,0,0,0,0.004903974,0.92248721,0.001917023,0.039590679,0.828477024,1,1,0.037870439,0.016133637,0.102778431,0.039895,0.035575198,0.052453734,0.034007287,0.110551228,0.024590439,0.033449913,0.123420558,0.035447426,0.025045212,0.960544722,1,2.42527E-05,0,0.055256346,0.666666667,0.484848485,0.101917107,0.12371067,0.627272727,1,Bad
0.8,1,0.8,1,0,1,0.25,1,1,0,0,0,0.75,0.5,1,0.5,0.25,0.7,0.997761073,0.75,1,1,0.5,0,0.161645127,1,0,0,0,0.016047358,0.943307658,0.001304936,0.041095229,1,1,0.919089984,0.015658815,0.006452938,0.0068221,0.235926695,0.029338182,0.027470454,0.012145596,0.000310587,0.0039476,0.013805825,0.021935917,0.043861844,0.001331413,0.999013092,1,0.003565153,0.035718963,0.848396903,0.236842105,0.575757576,1,1,0.221212121,1,Bad
0.6,1,1,1,1,1,0.25,1,1,0,0,0,0.75,0.5,0.75,0.5,0.75,0.9,0.969774489,0.5,0.8,0.375,1,0,0.084190036,0.25,0,0,0,0.006846829,0.825030751,0.006642231,0.053867434,0.971896413,0.157760702,0.773558182,0.010287121,0.005492408,0.019856157,0.076638029,0.064967796,0.011080417,0.017931736,0.002283729,0.000337989,0.052406197,0.026992914,0.034560966,0.005004225,0.971527787,0.5,0.002207,0.035718963,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,1,Bad
0,1,1,0.956521739,1,0.75,0.25,1,1,0,1,1,0.75,0,0.25,0.25,1,1,0.969774489,0.5,1,1,1,0,0.113151589,1,0,0,0,0.049673769,0.911088071,0.002292392,0.058869822,0.78913875,1,0.814632851,0.049608287,0.032264186,0.219920971,0.036225515,0.047583431,0.076837469,0.071305156,0.003653966,0.002726969,0.069389686,0.198762295,0,0,0.952969436,0.5,0.005602384,0.119063211,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,1,Bad
0.4,1,1,1,1,0.25,0.25,1,1,0,0,0,0.5,0.5,0.75,0.5,0.75,0.9,0.947385222,0.5,0.8,0.875,1,0,0.161645127,1,0,0,0,0.012844581,0.700054301,0.036266521,0.038472447,0.550173912,1,0.902801753,0.085818029,0.036531657,0.558152095,0.01504165,0.149695244,0.028094811,0.078906027,0.05804325,0.002601802,0.063681209,0.162784062,0.031417729,0.153238395,0.937878182,0.5,0.048287211,0.083344247,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Bad
0.6,0,1,1,1,1,0.25,1,1,0,1,1,0.5,0,1,0.75,0.25,0.8,0.962311363,0.5,1,1,1,0.6,0.113151589,1,0,0,0,0.023575023,0.818076385,0.00718034,0.214355262,0.773067861,1,1,0.014227129,0.034345205,0.424407108,0.019095284,0.272566017,0.014591074,0.075101683,0.060975557,0.000842349,0.128113492,0.067712221,0.036541776,0.100189846,0.946851484,0.75,0.096792696,0.119063211,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0.503235083,Bad
0.4,1,1,1,1,0.25,0.25,1,1,0,0,0,0,0.5,0.75,0.5,0.75,0.9,0.941787906,0.5,0,0,0,0,0,0,0.25,0.75,1,0.125323388,0.939095164,0.001421833,0.978591843,0.657642019,1,0.96600717,0.004735331,0.055538614,1,0.009066905,0.737962927,0.008647112,0.121168884,0.186751766,0.002911243,0.030693118,0.076592919,0.202261074,0.055131557,0.869133934,1,0.00123689,0,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.090582315,Bad
0.8,1,1,1,1,0.75,0.75,1,1,0,0,0,0.25,0.5,0.75,0.5,0.75,0.9,0.947385222,0.5,1,1,1,0.6,0.202056409,1,0,0,0,0.157726457,0.973044627,0.000564576,0.094883972,0.915908533,1,0.875890763,0.033599977,0.035415063,0.057934769,0.154605368,0.063026597,0.063943505,0.055708412,0.080334635,8.46752E-06,0.00854506,0.080157976,0.00433348,0.115949175,0.965916723,0.25,0.148693565,0.273845385,0.848396903,0.236842105,0.575757576,1,1,0.221212121,0.738317757,Bad
0.6,1,1,0.782608696,0,0.75,0.25,1,1,0,1,1,1,0,0.75,0.5,0.75,0.9,0.975371806,0.5,0,0,0,0,0,0,0.25,0.25,0.25,0.025442396,0.894957983,0.002881552,0.077667644,1,1,1,0.016069408,0.013431937,0.109387924,0.031180311,0.067692285,0.023639596,0.049642936,0.182698299,0.001068504,0.069389686,0.140595978,0.021901642,0.043238736,0.95245273,0.5,0.002692054,0.011906321,0.16006967,0.570175439,0.151515152,0.335353922,0.452271114,0.63030303,0,Bad
1,1,1,0.913043478,1,0.75,0.25,1,1,0,1,1,1,0,0.75,0.5,0.75,0.9,0.924995955,0.5,1,0.5625,1,0.8,0.121233845,1,0,0,0,0.02346791,0.78764017,0.010143607,0.185839749,0.74251311,1,1,0.010837141,0.022534446,0.507306893,0.009753674,0.286079618,0.009259941,0.07177381,0.138850707,0.000861439,0.06835884,0.077240818,0.02065723,0.211758597,0.932817909,0.25,0.002692054,0.071437926,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0,Bad
0.4,1,0.8,0.782608696,1,0.5,0.25,1,1,0,0,0,0.5,0.5,0.75,0.5,0.75,0.9,0.947385222,0.5,0,0,0,0,0,0,0,0.75,0.75,0.046596767,0.907971117,0.002400652,0.242685721,1,1,0.503917142,0.009779113,0.026833278,0.131494534,0.051314247,0.203591687,0.015357736,0.051691127,0.548094898,0.000493569,0.012266503,0.027612853,0.065822046,0.017154258,0.905604736,0.25,0.014333371,0.10715689,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Bad
0.6,1,0.8,1,1,0.75,0.25,0,1,0,0,0,0.5,0.5,0.75,0.5,0.75,0.9,0.980969123,0.5,0,0,0,0,0,0,0.25,0.25,0.25,0.005343881,1,0,0.032279568,1,1,1,0.039192822,0.013462534,0.009908182,0.330587644,0.018939136,0.080544913,0.048184902,0.003653966,0.001068504,0,0.047130162,0.029221709,0.003025166,0.995683784,0.5,0.096792696,0.297658027,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Bad
0.8,1,1,1,1,0.25,0.25,1,1,0,0,0,1,0.5,0.75,0.5,0.75,0.9,0.77946572,0.5,1,1,1,1,0.323290254,1,0,0,0,0.012108925,0.719330331,0.025381893,0.075433254,0.707780045,1,1,0.062199358,0.052335601,0.960492385,0.012082532,0.219772492,0.027271497,0.099146664,0.189220629,0.002189504,0.163061978,0.191373141,0.025561675,0.323957404,0.87915801,0.5,0.004632274,0.011906321,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0,Bad
0.6,1,1,1,0,0.25,0.25,1,1,0,1,1,1,0,1,1,0.75,0.95,0.947385222,0.5,1,0.8125,1,0.8,0.068699179,1,0,0,0,0.008613268,0.962078376,0.000821548,0.046275954,0.950034318,1,1,0.016012387,0.007575613,0.041852233,0.048712058,0.031163988,0.029829788,0.022939667,0.157858639,0.001306908,0.026367556,0.115911952,0.00433348,0.084321789,0.946182677,0.5,0.001721945,0,0.053698378,0.394736842,1,0.03816558,0,0.433333333,0,Bad
0.4,1,0.8,1,1,0.25,0.25,1,1,0,1,1,0.25,0,0.75,0.75,1,1,0.958579856,0.5,1,1,1,0.4,0.080014338,1,0,0,0,0.494988025,0.992121849,0.000155994,0.086096858,0.9156555,1,1,0.008540356,0.007673644,0.175707753,0.010463335,0.053878892,0.01776726,0.024314801,0.007673329,0.004385435,0.021269799,0.140595978,0.011653547,0.130186996,0.980320398,0.25,0.002692054,0.023812642,0.133070571,0.49122807,0.757575758,0.167831448,0.037627159,0.057575758,0.738317757,Bad
0.6,1,1,1,0,1,1,0,1,0,0,0,0.75,0.5,0.75,0.5,0.75,0.9,0.992163757,0.5,0,0,0,0,0,0,0.25,0.75,1,1,1,0,0.019947334,1,1,0.463816226,0.089298172,0.019309098,0.048853396,0.101223223,0.011211984,0.182507858,0.049197541,0,0.003640264,0.040743083,0.174734493,0,0,0.993560123,0.5,0.014333371,0.095250569,0.16006967,0.570175439,0.151515152,0.335353922,0.452271114,0.63030303,1,Bad
0.8,1,1,1,1,0.25,0.25,1,1,0,1,0.6,0.5,0,1,0.75,0.5,0.866666667,0.964177173,0.5,0,0,0,0,0,0,0.25,0.25,0.25,0.017265987,1,0,0.058067998,1,1,0.992209977,0.040449215,0.025799228,0.152472539,0.04232251,0.035185758,0.082901467,0.056461248,0.003653966,0.006937246,0.526570705,0.184884311,0.029455951,0.044719879,0.980532247,0.25,0.014333371,0.154782174,0.055256346,0.666666667,0.484848485,0.101917107,0.12371067,0.627272727,0.503235083,Bad
0.4,1,1,1,1,0.25,0.25,1,1,0,0,0,0.25,0.5,1,0.5,0.5,0.8,0.980969123,0.5,1,0.75,1,1,0.168380475,1,0,0,0,0.05953466,0.844528317,0.005331448,0.0567724,0.318226536,1,0.546054088,0.05845028,0.036757001,0.105223481,0.088183425,0.061777228,0.067610907,0.138410133,0.006851186,0.004799167,0.063388261,0.148024963,0.026399091,0.034489206,0.97152262,0.75,0.009482822,0.071437926,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.738317757,Bad
0.6,1,0.8,0.652173913,0,0.75,0.75,1,1,0,0,0,0.75,0.5,0.75,0.5,0.75,0.9,0.947385222,0.5,0,0,0,0,0,0,0.75,0.75,0.25,0.162670546,0.959816557,0.000876761,0.877416375,0.821931891,1,0.696808746,0.00281825,0.030719055,0.330454018,0.022297003,0.618196591,0.005789698,0.065716026,0.548094898,0.000534744,0.010419236,0.022660969,0.391565043,0.007078011,0.402333266,0.25,0.003662164,0.023812642,0.848396903,0.236842105,0.575757576,1,1,0.221212121,1,Bad
0.4,1,1,0.652173913,1,0.25,0.25,1,1,0,1,1,0.5,1,1,0.75,0.75,0.933333333,0.947385222,0.5,0,0,0,0,0,0,0.5,0.25,0.25,0.015174877,0.841269841,0.00553258,0.324060058,1,1,0.687867924,0.010160245,0.03755741,0.297294104,0.030818312,0.364273941,0.011924696,0.081233674,0.88304178,0.001319786,0.009543104,0.035092897,0.226863527,0.011123975,0.447286673,0.5,0.112823759,0.178594816,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0.503235083,Bad
0.4,1,1,0.913043478,1,1,0.25,1,1,0,0,0,0.75,0.5,0.75,0.5,0.75,0.9,0.992163757,0.5,0,0,0,0,0,0,0.25,0.75,0.75,0.002420768,1,0,0,1,1,1,0.000226222,0.034604831,0.09833462,0.088933534,0.019751688,0.190588466,0.119107845,0.003653966,0.008255188,0.062313232,0.415655637,0,0,0.942463084,0.75,0.011908097,0.059531605,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,1,Bad
0.4,1,1,1,1,0.5,0.25,1,1,0,1,0.6,0.5,1,1,0.5,0.5,0.8,0.980969123,0.5,1,1,1,1,0.028287897,0.25,0,0,0,0.066808242,0.941451991,0.001356025,0.026314278,1,1,0.957597486,0.021855184,0.388599407,0.015434835,0.099668508,0.018451604,0.0378431,0.01460846,0.01826983,0.001344914,0.034007416,0.07298068,0.014581574,0.009546285,0.998112301,0.5,0.009482822,0.083344247,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Bad
0.6,1,0.8,0.869565217,1,0.75,0.25,1,1,0,1,0.6,1,0,0.75,0.5,0.75,0.9,0.975371806,0.5,0,0,0,0,0,0,0.75,1,0.5,0.351823692,0.750874544,0.015950052,0.091301574,1,1,0.381932457,0.018336146,1,0.079895718,0.058518084,0.188065434,0.011523954,0.063609861,0.503096307,0.001582846,0.009205745,0.03683574,0.161055536,0.004109163,0.951183356,0.5,0.002283153,0.011906321,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Bad
0.8,1,1,0.565217391,1,0.25,0.25,1,1,0,1,1,1,0,0.75,0.75,1,1,0.975371806,0.5,1,0.5625,1,1,0.065959294,1,0,0,0,0.014896878,0.847037038,0.005180969,0.026690221,1,1,0.46895056,0.017913625,0.004528307,0.009415205,0.131205034,0.028031517,0.021291594,0.015170845,0.003653966,0.001916209,0.007076201,0.030759038,0.025541179,0.003327615,0.970106846,0.75,0.096792696,0.238126421,0.091508346,0.675438596,0.575757576,0.17938117,0.144174355,0.618181818,0,Bad
0.6,0.5,1,0.782608696,1,0.25,0.25,1,1,0,1,0.6,0.5,0,0.75,0.5,0.75,0.9,0.969774489,0.5,0,0,0,0,0,0,0.5,0.75,1,0.007728691,0.840997156,0.005549712,0.044978846,0.479117887,1,1,0.034160845,0.016570849,0.037614838,0.113209841,0.049583061,0.039004645,0.055640663,0.128181127,0.000770588,0.034824383,0.066288109,0.018896607,0.017426236,0.946796524,0.5,0.004632274,0.059531605,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Bad
0.4,1,1,0.47826087,0,0.25,0.25,1,1,0,0,0,0.75,0.5,1,0.5,0.5,0.8,0.969774489,0.5,0,0,0,0,0,0,0.5,1,1,0.030416056,0.822940306,0.006799615,0.091404151,0.95231162,1,1,0.043827323,0.044640539,0.100545281,0.112025855,0.112382671,0.04536885,0.09938967,0.075515297,0.000745315,0.013092563,0.038532116,0.043861844,0.019762706,0.913183088,0.75,0.007057548,0.190501137,0.848396903,0.236842105,0.575757576,1,1,0.221212121,1,Bad
0.4,1,1,0.565217391,1,1,0.25,0,1,0,1,1,0.5,0,0.75,0.75,1,1,0.969774489,0.5,1,1,1,0.4,0.269422016,1,0,0,0,0.02864812,0.845916915,0.005247697,0,0.866454485,1,1,0.000226222,0.010035707,0.023127935,0.113583988,0.016517453,0.069793275,0.03339627,0.045674575,0.000546512,0.257623363,0.11902761,0,0,0.966403788,0.75,0.038586114,0.10715689,0.848396903,0.236842105,0.575757576,1,1,0.221212121,0.503235083,Bad
0.6,1,1,0.956521739,0,0.25,0.25,0,1,0,0,0,0.75,0.5,0.75,0.75,1,1,0.969774489,0.5,1,1,1,1,0.202056409,1,0,0,0,0.103093353,0.963392857,0.000789818,0.09296991,0.969214257,0.907353677,1,0.023964099,0.024562516,0.103588255,0.060014686,0.063629522,0.044475521,0.082842788,0.045674575,0.005201013,0.032150908,0.141551967,0.043861844,0.020361127,0.617971829,0.5,0.019183919,0.178594816,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,1,Bad
